timestamp,backend,device_index,instance_id,event_type,control,raw_index,value,previous_value
2026-09-15T23:55:08,XINPUT,0,0,BUTTON_CHANGE,W_BUTTONS,0,0,16384
2026-09-15T23:55:09,XINPUT,0,0,BUTTON_CHANGE,W_BUTTONS,0,16384,0
2026-09-15T23:55:09,XINPUT,0,0,BUTTON_CHANGE,W_BUTTONS,0,16384,0
2026-09-15T23:55:09,XINPUT,0,0,BUTTON_CHANGE,W_BUTTONS,0,0,16384
2026-09-15T23:55:09,XINPUT,0,0,BUTTON_CHANGE,W_BUTTONS,0,0,16384
2026-09-15T23:55:10,XINPUT,0,0,BUTTON_CHANGE,W_BUTTONS,0,8192,0
2026-09-15T23:55:10,XINPUT,0,0,BUTTON_CHANGE,W_BUTTONS,0,8192,0
2026-09-15T23:55:11,XINPUT,0,0,BUTTON_CHANGE,W_BUTTONS,0,0,8192
2026-09-15T23:55:11,XINPUT,0,0,BUTTON_CHANGE,W_BUTTONS,0,0,8192
2026-09-15T23:55:11,XINPUT,0,0,BUTTON_CHANGE,W_BUTTONS,0,32768,0
2026-09-15T23:55:11,XINPUT,0,0,BUTTON_CHANGE,W_BUTTONS,0,32768,0
2026-09-15T23:55:12,XINPUT,0,0,BUTTON_CHANGE,W_BUTTONS,0,0,32768
2026-09-15T23:55:12,XINPUT,0,0,BUTTON_CHANGE,W_BUTTONS,0,0,32768
2026-09-15T23:55:12,SDL_GAMECONTROLLER,0,0,AXIS_MOTION,lefttrigger,4,0,0
2026-09-15T23:55:12,SDL_RAW_JOYSTICK,0,0,AXIS_MOTION,RAW_AXIS,4,-32768,0
2026-09-15T23:55:12,SDL_GAMECONTROLLER,0,0,AXIS_MOTION,lefttrigger,4,770,0
2026-09-15T23:55:12,SDL_RAW_JOYSTICK,0,0,AXIS_MOTION,RAW_AXIS,4,-31226,0
2026-09-15T23:55:12,SDL_RAW_JOYSTICK,0,0,POLL_AXIS_CHANGE,RAW_AXIS,4,-31226,-32768
2026-09-15T23:55:12,XINPUT,0,0,TRIGGER_CHANGE,LT,0,6,0
2026-09-15T23:55:12,SDL_GAMECONTROLLER,0,0,AXIS_MOTION,lefttrigger,4,0,0
2026-09-15T23:55:12,SDL_RAW_JOYSTICK,0,0,AXIS_MOTION,RAW_AXIS,4,-32768,0
2026-09-15T23:55:12,SDL_GAMECONTROLLER,0,0,AXIS_MOTION,lefttrigger,4,23129,0
2026-09-15T23:55:12,SDL_RAW_JOYSTICK,0,0,AXIS_MOTION,RAW_AXIS,4,13492,0
2026-09-15T23:55:12,SDL_RAW_JOYSTICK,0,0,POLL_AXIS_CHANGE,RAW_AXIS,4,13492,-32768
2026-09-15T23:55:12,XINPUT,0,0,TRIGGER_CHANGE,LT,0,180,0
2026-09-15T23:55:12,SDL_GAMECONTROLLER,0,0,AXIS_MOTION,lefttrigger,4,32767,0
2026-09-15T23:55:12,SDL_RAW_JOYSTICK,0,0,AXIS_MOTION,RAW_AXIS,4,32767,0
2026-09-15T23:55:12,SDL_RAW_JOYSTICK,0,0,POLL_AXIS_CHANGE,RAW_AXIS,4,32767,-31226
2026-09-15T23:55:12,XINPUT,0,0,TRIGGER_CHANGE,LT,0,255,6
2026-09-15T23:55:12,SDL_GAMECONTROLLER,0,0,AXIS_MOTION,lefttrigger,4,32767,0
2026-09-15T23:55:12,SDL_RAW_JOYSTICK,0,0,AXIS_MOTION,RAW_AXIS,4,32767,0
2026-09-15T23:55:12,SDL_RAW_JOYSTICK,0,0,POLL_AXIS_CHANGE,RAW_AXIS,4,32767,13492
2026-09-15T23:55:12,XINPUT,0,0,TRIGGER_CHANGE,LT,0,255,180
2026-09-15T23:55:13,SDL_GAMECONTROLLER,0,0,AXIS_MOTION,lefttrigger,4,12978,0
2026-09-15T23:55:13,SDL_RAW_JOYSTICK,0,0,AXIS_MOTION,RAW_AXIS,4,-6811,0
2026-09-15T23:55:13,SDL_RAW_JOYSTICK,0,0,POLL_AXIS_CHANGE,RAW_AXIS,4,-6811,32767
2026-09-15T23:55:13,XINPUT,0,0,TRIGGER_CHANGE,LT,0,101,255
2026-09-15T23:55:13,SDL_GAMECONTROLLER,0,0,AXIS_MOTION,lefttrigger,4,0,0
2026-09-15T23:55:13,SDL_RAW_JOYSTICK,0,0,AXIS_MOTION,RAW_AXIS,4,-32768,0
2026-09-15T23:55:13,SDL_RAW_JOYSTICK,0,0,POLL_AXIS_CHANGE,RAW_AXIS,4,-32768,32767
2026-09-15T23:55:13,XINPUT,0,0,TRIGGER_CHANGE,LT,0,0,255
2026-09-15T23:55:13,SDL_GAMECONTROLLER,0,0,AXIS_MOTION,lefttrigger,4,0,0
2026-09-15T23:55:13,SDL_RAW_JOYSTICK,0,0,AXIS_MOTION,RAW_AXIS,4,-32768,0
2026-09-15T23:55:13,SDL_RAW_JOYSTICK,0,0,POLL_AXIS_CHANGE,RAW_AXIS,4,-32768,-6811
2026-09-15T23:55:13,XINPUT,0,0,TRIGGER_CHANGE,LT,0,0,101
2026-09-15T23:55:13,SDL_GAMECONTROLLER,0,0,AXIS_MOTION,righttrigger,5,0,0
2026-09-15T23:55:13,SDL_RAW_JOYSTICK,0,0,AXIS_MOTION,RAW_AXIS,5,-32768,0
2026-09-15T23:55:13,SDL_GAMECONTROLLER,0,0,AXIS_MOTION,righttrigger,5,30068,0
2026-09-15T23:55:13,SDL_RAW_JOYSTICK,0,0,AXIS_MOTION,RAW_AXIS,5,27370,0
2026-09-15T23:55:13,SDL_RAW_JOYSTICK,0,0,POLL_AXIS_CHANGE,RAW_AXIS,5,27370,-32768
2026-09-15T23:55:13,XINPUT,0,0,TRIGGER_CHANGE,RT,1,234,0
2026-09-15T23:55:13,SDL_GAMECONTROLLER,0,0,AXIS_MOTION,righttrigger,5,0,0
2026-09-15T23:55:13,SDL_RAW_JOYSTICK,0,0,AXIS_MOTION,RAW_AXIS,5,-32768,0
2026-09-15T23:55:13,SDL_GAMECONTROLLER,0,0,AXIS_MOTION,righttrigger,5,32767,0
2026-09-15T23:55:13,SDL_RAW_JOYSTICK,0,0,AXIS_MOTION,RAW_AXIS,5,32767,0
2026-09-15T23:55:13,SDL_RAW_JOYSTICK,0,0,POLL_AXIS_CHANGE,RAW_AXIS,5,32767,-32768
2026-09-15T23:55:13,XINPUT,0,0,TRIGGER_CHANGE,RT,1,255,0
2026-09-15T23:55:13,SDL_GAMECONTROLLER,0,0,AXIS_MOTION,righttrigger,5,32767,0
2026-09-15T23:55:13,SDL_RAW_JOYSTICK,0,0,AXIS_MOTION,RAW_AXIS,5,32767,0
2026-09-15T23:55:13,SDL_RAW_JOYSTICK,0,0,POLL_AXIS_CHANGE,RAW_AXIS,5,32767,27370
2026-09-15T23:55:13,XINPUT,0,0,TRIGGER_CHANGE,RT,1,255,234
2026-09-15T23:55:14,SDL_GAMECONTROLLER,0,0,AXIS_MOTION,righttrigger,5,17604,0
2026-09-15T23:55:14,SDL_RAW_JOYSTICK,0,0,AXIS_MOTION,RAW_AXIS,5,2441,0
2026-09-15T23:55:14,SDL_RAW_JOYSTICK,0,0,POLL_AXIS_CHANGE,RAW_AXIS,5,2441,32767
2026-09-15T23:55:14,XINPUT,0,0,TRIGGER_CHANGE,RT,1,137,255
2026-09-15T23:55:14,SDL_GAMECONTROLLER,0,0,AXIS_MOTION,righttrigger,5,9637,0
2026-09-15T23:55:14,SDL_RAW_JOYSTICK,0,0,AXIS_MOTION,RAW_AXIS,5,-13493,0
2026-09-15T23:55:14,SDL_RAW_JOYSTICK,0,0,POLL_AXIS_CHANGE,RAW_AXIS,5,-13493,32767
2026-09-15T23:55:14,XINPUT,0,0,TRIGGER_CHANGE,RT,1,75,255
2026-09-15T23:55:14,SDL_GAMECONTROLLER,0,0,AXIS_MOTION,righttrigger,5,0,0
2026-09-15T23:55:14,SDL_RAW_JOYSTICK,0,0,AXIS_MOTION,RAW_AXIS,5,-32768,0
2026-09-15T23:55:14,SDL_RAW_JOYSTICK,0,0,POLL_AXIS_CHANGE,RAW_AXIS,5,-32768,2441
2026-09-15T23:55:14,XINPUT,0,0,TRIGGER_CHANGE,RT,1,0,137
2026-09-15T23:55:14,SDL_GAMECONTROLLER,0,0,AXIS_MOTION,righttrigger,5,0,0
2026-09-15T23:55:14,SDL_RAW_JOYSTICK,0,0,AXIS_MOTION,RAW_AXIS,5,-32768,0
2026-09-15T23:55:14,SDL_RAW_JOYSTICK,0,0,POLL_AXIS_CHANGE,RAW_AXIS,5,-32768,-13493
2026-09-15T23:55:14,XINPUT,0,0,TRIGGER_CHANGE,RT,1,0,75
2026-09-15T23:55:15,XINPUT,0,0,BUTTON_CHANGE,W_BUTTONS,0,256,0
2026-09-15T23:55:15,XINPUT,0,0,BUTTON_CHANGE,W_BUTTONS,0,256,0
2026-09-15T23:55:15,XINPUT,0,0,BUTTON_CHANGE,W_BUTTONS,0,0,256
2026-09-15T23:55:15,XINPUT,0,0,BUTTON_CHANGE,W_BUTTONS,0,0,256
2026-09-15T23:55:16,XINPUT,0,0,BUTTON_CHANGE,W_BUTTONS,0,512,0
2026-09-15T23:55:16,XINPUT,0,0,BUTTON_CHANGE,W_BUTTONS,0,512,0
2026-09-15T23:55:16,XINPUT,0,0,BUTTON_CHANGE,W_BUTTONS,0,0,512
2026-09-15T23:55:16,XINPUT,0,0,BUTTON_CHANGE,W_BUTTONS,0,0,512
2026-09-15T23:55:16,XINPUT,0,0,STICK_CHANGE,LX,0,3197,303
2026-09-15T23:55:16,XINPUT,0,0,STICK_CHANGE,LY,1,1709,143
2026-09-15T23:55:16,XINPUT,0,0,STICK_CHANGE,LX,0,11684,859
2026-09-15T23:55:16,XINPUT,0,0,STICK_CHANGE,LY,1,2429,143
2026-09-15T23:55:16,XINPUT,0,0,STICK_CHANGE,LX,0,32767,3197
2026-09-15T23:55:16,XINPUT,0,0,STICK_CHANGE,LX,0,32767,11684
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LY,1,87,1179
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LY,1,-130,1097
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LY,1,-787,87
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LY,1,-977,-130
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LX,0,13494,32767
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LY,1,1705,-1605
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LX,0,3516,32767
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LY,1,4092,-1605
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LX,0,-20364,13494
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LY,1,7041,1705
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LX,0,-20364,3516
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LY,1,7041,4092
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LX,0,-32768,-20364
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LX,0,-32768,-20364
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LY,1,2887,7498
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LY,1,2887,6271
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LY,1,1167,2887
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LY,1,1167,2887
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LY,1,1903,785
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LY,1,3187,785
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LY,1,8399,1903
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LY,1,8399,3187
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LX,0,-29847,-32768
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LY,1,17275,8399
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LX,0,-29334,-32768
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LY,1,18884,8399
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LX,0,-25069,-29847
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LY,1,23474,17275
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LX,0,-24216,-29334
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LY,1,24457,18884
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LX,0,-20346,-25069
2026-09-15T23:55:17,XINPUT,0,0,STICK_CHANGE,LY,1,27925,23474
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,-20346,-24216
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,27925,24457
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,-17531,-20346
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,29563,27925
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,-15342,-20346
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,30412,27925
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,-11076,-17531
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,31942,29563
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,-11076,-15342
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,31942,30412
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,-7178,-11076
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,32767,31942
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,-6409,-11076
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,32767,31942
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,-550,-7178
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,1328,-6409
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,4741,-550
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,8664,1328
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,15689,4741
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,30607,32767
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,15689,8664
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,30607,32767
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,18274,15689
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,28534,30607
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,22116,15689
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,26539,30607
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,26865,18274
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,21762,28534
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,27547,22116
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,20562,26539
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,29336,26865
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,17479,21762
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,29277,27547
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,17071,20562
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,30583,29336
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,14424,17479
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,31694,29277
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,12238,17071
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,32767,30583
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,8034,14424
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,32767,31694
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,6178,12238
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,961,8034
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,-241,6178
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,-3982,961
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,-7206,-241
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,-10097,-3982
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,-11758,-7206
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,29583,32767
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,-17192,-10097
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,29583,31971
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,-17192,-11758
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,24890,29583
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,-23692,-17192
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,21934,29583
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,-26780,-17192
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,16300,24890
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,-30330,-23692
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,13710,21934
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,-31311,-26780
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,12089,16300
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,-31884,-30330
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,10040,13710
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,-32512,-31311
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,6057,12089
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,-32768,-31884
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,4582,10040
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,1114,6057
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,-336,4582
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,-4827,1114
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,-8212,-336
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,-13842,-4827
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,-31895,-32768
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,-15321,-8212
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,-31268,-32768
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,-18446,-13842
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,-30316,-31895
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,-21232,-15321
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,-28488,-31268
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,-24989,-18446
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,-24362,-30316
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,-25528,-21232
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,-24063,-28488
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,-29393,-24989
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,-20025,-24362
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,-29823,-25528
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,-18220,-24063
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,-32184,-29393
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,-12814,-20025
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LX,0,-32768,-29823
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,-9565,-18220
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,2505,-12814
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,5289,-9565
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,11949,2505
2026-09-15T23:55:18,XINPUT,0,0,STICK_CHANGE,LY,1,11949,5289
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LX,0,-26889,-32768
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LY,1,21508,11949
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LX,0,-26205,-32768
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LY,1,22980,11949
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LX,0,-21938,-26889
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LY,1,27185,21508
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LX,0,-19207,-26205
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LY,1,28989,22980
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LX,0,-13975,-21938
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LY,1,31394,27185
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LX,0,-11019,-19207
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LY,1,32051,28989
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LX,0,-2740,-13975
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LY,1,32767,31394
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LX,0,1981,-11019
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LX,0,5764,-2740
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LX,0,8124,1981
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LX,0,16827,5764
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LY,1,30033,32767
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LX,0,18046,8124
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LY,1,28726,32767
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LX,0,24474,16827
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LY,1,23811,30033
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LX,0,28459,18046
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LY,1,19959,28726
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LX,0,29133,24474
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LY,1,16854,23811
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LY,1,12557,19959
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LX,0,21168,29133
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LY,1,8374,16854
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LX,0,16887,28942
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LY,1,7285,12557
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LX,0,730,21168
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LY,1,1001,8374
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LX,0,739,16887
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,LY,1,720,7285
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,RX,2,1560,459
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,RX,2,2867,1560
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,RX,2,4053,1590
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,RX,2,5973,2867
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,RX,2,8448,4053
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,RX,2,14066,5973
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,RX,2,26131,8448
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,RY,3,2010,-423
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,RX,2,32767,14066
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,RY,3,3242,-466
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,RX,2,32767,26131
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,RY,3,3326,2010
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,RY,3,1618,3326
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,RY,3,-870,2570
2026-09-15T23:55:19,XINPUT,0,0,STICK_CHANGE,RY,3,-1262,1618
